ticker,company_name,location,fiscal_year,num_shs_outstand,revenue,pretax_income,net_income,total_current_assets,total_assets,st_debt,total_current_liabilities,lt_debt,total_liabilities,retained_earnings,cash_operating_activities,dividends_paid,ROE,ROTC,NPM,CURRENT_RATIO,DEBT_EBIT,DIV_PAYOUT_RATIO,EPS,REPS
MLM,Martin Marietta Materials Inc,NC,2010,45485000.0,1652806000.0,129669000,97012000,696211000.0,3074743000.0,248714000.0,385493000.0,782045000.0,1606484000.0,1082160000.0,269808000,-73550000.0,0.08831480004549606,0.051887981599172156,0.07845385362831452,1.8060276062081542,7.949155156591012,0.7581536304787037,2.132835000549632,23.7915796416401
MLM,Martin Marietta Materials Inc,NC,2011,45652000.0,1713616000.0,100589000,82379000,657850000.0,3147822000.0,7182000.0,173712000.0,1052902000.0,1698958000.0,1090891000.0,259094000,-73648000.0,0.06942611590873954,0.04009210234727862,0.05869984874090811,3.7870152896748643,10.538766664346996,0.8940142512047974,1.8044992552352581,23.895798650661526
MLM,Martin Marietta Materials Inc,NC,2012,45828000.0,2031901000.0,104130000,84474000,700401000.0,3160926000.0,5676000.0,173335000.0,1042183000.0,1710627000.0,1101598000.0,222689000,-73767000.0,0.07179898765702797,0.0416827118220705,0.05124757554624955,4.040736146767819,10.062988571977336,0.8732509411179771,1.8432835820895523,24.03766256437113
MLM,Martin Marietta Materials Inc,NC,2013,46164000.0,2155551000.0,164226000,121337000,755366000.0,3259826000.0,12403000.0,210549000.0,1018518000.0,1684907000.0,1148738000.0,308951000,-74197000.0,0.1042758389479078,0.06302228839836675,0.07618748060240746,3.5876019358914077,6.277453022054973,0.6114952570114639,2.6283900875140804,24.883848886578285
MLM,Martin Marietta Materials Inc,NC,2014,56854000.0,2957951000.0,249178000,155601000,1044178000.0,7219754000.0,14336000.0,396648000.0,1571059000.0,2867006000.0,1213035000.0,381658000,-91304000.0,0.057246135085238105,0.041962276758912676,0.08424007023780988,2.6325053952118753,6.362499899670115,0.5867828612926652,2.736852288317445,21.33596580715517
MLM,Martin Marietta Materials Inc,NC,2015,66770000.0,3539570000.0,413801000,288792000,1081635000.0,6957611000.0,18713000.0,366658000.0,1550061000.0,2897434000.0,874436000.0,573151000,-107462000.0,0.10191698539250875,0.07351298670036388,0.11690713843771984,2.949983363243131,3.7911314859074774,0.3721086456688551,4.325175977235285,13.096240826718587
MLM,Martin Marietta Materials Inc,NC,2016,63610000.0,3818749000.0,607028000,425386000,1086385000.0,7300905000.0,180036000.0,546588000.0,1506153000.0,3158315000.0,935574000.0,678654000,-105036000.0,0.14653344888101405,0.1041432519572281,0.15895991069326632,1.9875756511302847,2.777777960818941,0.24691926861720884,6.687407640308128,14.707970444898601
MLM,Martin Marietta Materials Inc,NC,2017,62932000.0,3965594000.0,618928000,713342000,2631160000.0,8992511000.0,299909000.0,694216000.0,2727294000.0,4310034000.0,1440069000.0,657878000,-108852000.0,0.13217961348235133,0.08027933714499175,0.15607447459321352,3.79011719695311,4.891042253703177,0.15259440773149485,11.33512362550054,22.882937138498697
MLM,Martin Marietta Materials Inc,NC,2018,62895000.0,4244265000.0,576081000,469998000,1365816000.0,9551419000.0,390042000.0,786750000.0,2730439000.0,4602007000.0,1693259000.0,705148000,-116436000.0,0.11639382617571542,0.07138644837050503,0.13573162844450098,1.7360228789323164,5.41674000704762,0.2477372244137209,7.472740281421417,26.92199697909214
MLP,Maui Land & Pineapple Co Inc,HI,2014,18768693.0,33264000.0,17635000,17635000,1857000.0,49271000.0,2533000.0,5964000.0,47643000.0,64453000.0,-75959000.0,-460000,0.0,-1.1615729152944276,0.503943533177116,0.5301527176527177,0.3113682092555332,2.8452509214629997,0.0,0.9395965931138626,-4.0471118580286864
MLP,Maui Land & Pineapple Co Inc,HI,2015,18839206.0,22786000.0,6813000,6813000,3085000.0,46599000.0,40565000.0,43859000.0,0.0,57538000.0,-69146000.0,10621000,0.0,-0.6228174421793583,0.2299669209478161,0.29899938558764155,0.07033904101780707,5.954058417730809,0.0,0.3616394448895564,-3.670324534908743
MMI,Motorola Mobility Holdings Inc,IL,2013,38787000.0,435895000.0,21941000,8206000,119831000.0,167309000.0,851000.0,56760000.0,11504000.0,104799000.0,-7939000.0,96944000,-37681000.0,0.3509998400255959,0.2930742002270754,0.05033551658082795,2.111187455954898,0.5631010437081263,4.591883987326346,0.21156573078608812,-0.20468198107613375
MMI,Motorola Mobility Holdings Inc,IL,2014,38851000.0,572188000.0,82983000,49531000,164873000.0,233604000.0,894000.0,67204000.0,10610000.0,116791000.0,41592000.0,71437000,0.0,0.7103918228279387,0.6467030868863829,0.14502750844128154,2.4533212308791144,0.1386308038995939,0.0,1.2748963990630873,1.0705515945535506
MMI,Motorola Mobility Holdings Inc,IL,2015,38848000.0,689055000.0,113368000,66350000,196114000.0,321225000.0,939000.0,75011000.0,9671000.0,132231000.0,107942000.0,72120000,0.0,0.5998497306792808,0.5679645698482997,0.1645267794297988,2.614469877751263,0.09358901982922871,0.0,1.70793863261944,2.778572899505766
MMI,Motorola Mobility Holdings Inc,IL,2016,38899000.0,717450000.0,107102000,64657000,234012000.0,394016000.0,986000.0,78176000.0,8686000.0,135158000.0,172599000.0,74486000,0.0,0.41374807809687164,0.398845566603359,0.14928148303017633,2.993399508800655,0.09030643685458721,0.0,1.662176405563125,4.43710635234839
MMI,Motorola Mobility Holdings Inc,IL,2017,38988000.0,719700000.0,99226000,51524000,320430000.0,459664000.0,1035000.0,83259000.0,7651000.0,144772000.0,224071000.0,66537000,0.0,0.3151112127332546,0.3066524918257731,0.1378713352785883,3.8485929449068568,0.0875375405639651,0.0,1.321534831230122,5.747178619062276
MMI,Motorola Mobility Holdings Inc,IL,2018,39149000.0,814816000.0,117220000,87257000,409683000.0,566380000.0,1087000.0,44946000.0,6564000.0,156802000.0,311341000.0,117314000,0.0,0.28619701253485297,0.28094883145706556,0.14386069983898206,9.115004672273395,0.06527043166695103,0.0,2.228843648624486,7.952719098827556
MMI,Marcus & Millichap Inc,CA,2013,38787000.0,435895000.0,21941000,8206000,119831000.0,167309000.0,851000.0,56760000.0,11504000.0,104799000.0,-7939000.0,96944000,-37681000.0,0.3509998400255959,0.2930742002270754,0.05033551658082795,2.111187455954898,0.5631010437081263,4.591883987326346,0.21156573078608812,-0.20468198107613375
MMI,Marcus & Millichap Inc,CA,2014,38851000.0,572188000.0,82983000,49531000,164873000.0,233604000.0,894000.0,67204000.0,10610000.0,116791000.0,41592000.0,71437000,0.0,0.7103918228279387,0.6467030868863829,0.14502750844128154,2.4533212308791144,0.1386308038995939,0.0,1.2748963990630873,1.0705515945535506
MMI,Marcus & Millichap Inc,CA,2015,38848000.0,689055000.0,113368000,66350000,196114000.0,321225000.0,939000.0,75011000.0,9671000.0,132231000.0,107942000.0,72120000,0.0,0.5998497306792808,0.5679645698482997,0.1645267794297988,2.614469877751263,0.09358901982922871,0.0,1.70793863261944,2.778572899505766
MMI,Marcus & Millichap Inc,CA,2016,38899000.0,717450000.0,107102000,64657000,234012000.0,394016000.0,986000.0,78176000.0,8686000.0,135158000.0,172599000.0,74486000,0.0,0.41374807809687164,0.398845566603359,0.14928148303017633,2.993399508800655,0.09030643685458721,0.0,1.662176405563125,4.43710635234839
MMI,Marcus & Millichap Inc,CA,2017,38988000.0,719700000.0,99226000,51524000,320430000.0,459664000.0,1035000.0,83259000.0,7651000.0,144772000.0,224071000.0,66537000,0.0,0.3151112127332546,0.3066524918257731,0.1378713352785883,3.8485929449068568,0.0875375405639651,0.0,1.321534831230122,5.747178619062276
MMI,Marcus & Millichap Inc,CA,2018,39149000.0,814816000.0,117220000,87257000,409683000.0,566380000.0,1087000.0,44946000.0,6564000.0,156802000.0,311341000.0,117314000,0.0,0.28619701253485297,0.28094883145706556,0.14386069983898206,9.115004672273395,0.06527043166695103,0.0,2.228843648624486,7.952719098827556
MMM,3M Co,MN,2008,699200000.0,25269000000.0,5108000000,3460000000,9598000000.0,25793000000.0,1552000000.0,5839000000.0,5166000000.0,15489000000.0,22227000000.0,4533000000,-1398000000.0,0.4957298136645963,0.30008224650452353,0.2021449206537655,1.6437746189415996,1.3151918559122944,0.40404624277456647,4.948512585812357,31.789187643020593
MMM,3M Co,MN,2009,700500000.0,23123000000.0,4632000000,3193000000,10795000000.0,27250000000.0,613000000.0,4897000000.0,5097000000.0,13948000000.0,23753000000.0,4941000000,-1431000000.0,0.3482183130356337,0.24363559856932462,0.20032002767806945,2.2044108637941595,1.2327288428324699,0.44816786720952084,4.558172733761599,33.908636688079945
MMM,3M Co,MN,2010,713700000.0,26662000000.0,5755000000,4085000000,12215000000.0,30156000000.0,1269000000.0,6089000000.0,4183000000.0,14139000000.0,25995000000.0,5174000000,-1500000000.0,0.3593057376537429,0.26806092505473006,0.21585027379791463,2.006076531450156,0.9473501303214596,0.3671970624235006,5.723693428611462,36.4228667507356
MMM,3M Co,MN,2011,708500000.0,29611000000.0,6031000000,4283000000,12240000000.0,31616000000.0,682000000.0,5441000000.0,4484000000.0,15754000000.0,28348000000.0,5284000000,-1555000000.0,0.38021687050813263,0.2868080654365608,0.20367431022255242,2.2495864730748023,0.8565743657768198,0.3630632734064908,6.045165843330981,40.011291460832744
MMM,3M Co,MN,2012,693900000.0,29904000000.0,6351000000,4444000000,13630000000.0,33876000000.0,1085000000.0,6200000000.0,4916000000.0,15836000000.0,30679000000.0,5300000000,-1635000000.0,0.3520509977827051,0.26417370325693607,0.21237961476725523,2.1983870967741934,0.9448905684144229,0.36791179117911793,6.404381034731229,44.21242253927079
MMM,3M Co,MN,2013,681900000.0,30871000000.0,6562000000,4659000000,12733000000.0,33550000000.0,1683000000.0,7498000000.0,4326000000.0,15602000000.0,32416000000.0,5817000000,-1730000000.0,0.36561176732783596,0.27390741745627584,0.21256195134592337,1.6981861829821285,0.9157269125266687,0.37132431852328823,6.8323801143862735,47.53776213521044
MMM,3M Co,MN,2014,649200000.0,31821000000.0,7026000000,4956000000,12303000000.0,31209000000.0,106000000.0,5964000000.0,6705000000.0,18067000000.0,34317000000.0,6626000000,-2216000000.0,0.5346218231623802,0.35212749962411666,0.22079758649948147,2.062877263581489,0.9693993737546257,0.44713478611783697,7.634011090573013,52.86044362292052
MMM,3M Co,MN,2015,625600000.0,30274000000.0,6823000000,4833000000,10986000000.0,32883000000.0,2044000000.0,7118000000.0,8753000000.0,21415000000.0,36296000000.0,6420000000,-2561000000.0,0.5949598883850715,0.3064450931955985,0.22537490916297814,1.5434110705254285,1.5824417411695735,0.5298986136974964,7.725383631713555,58.01790281329923
MMM,3M Co,MN,2016,604700000.0,30109000000.0,7053000000,5050000000,11726000000.0,32906000000.0,972000000.0,6219000000.0,10678000000.0,22563000000.0,37907000000.0,6662000000,-2678000000.0,0.6819104708498501,0.32069294775610424,0.23424889567903284,1.8855121402154686,1.6517793846590103,0.5302970297029703,8.351248553001488,62.68728295022325
MMM,3M Co,MN,2017,597500000.0,31657000000.0,7548000000,4858000000,14277000000.0,37987000000.0,1853000000.0,7687000000.0,12096000000.0,26365000000.0,39115000000.0,6240000000,-2803000000.0,0.6494579246257098,0.29517813147706384,0.23843067883880342,1.857291531156498,1.8480392156862746,0.5769864141622066,8.130543933054394,65.46443514644352
MMM,3M Co,MN,2018,588500000.0,32765000000.0,7000000000,5349000000,13709000000.0,36500000000.0,1211000000.0,7244000000.0,13411000000.0,26652000000.0,40636000000.0,6439000000,-3193000000.0,0.710804224207961,0.28606456885982834,0.21364260643979857,1.8924627277747101,2.088857142857143,0.5969340063563283,9.089209855564995,69.0501274426508
MMMB,Mamamancinis Holdings Inc,FL,2015,25487778.0,12603447.0,-3511618,-3511618,4719995.0,5767450.0,2806808.0,4754360.0,389767.0,5144127.0,-14182371.0,-1260259,0.0,-5.633705157679085,-0.9192962744031385,-0.2786236178086836,0.9927718977948662,-0.9102855151101287,0.0,-0.13777654529162958,-0.5564381092773172
MMMB,Mamamancinis Holdings Inc,FL,2016,26147913.0,18048792.0,-289140,-289140,5143478.0,6318986.0,1401906.0,3389807.0,1812147.0,5319610.0,-14676432.0,482792,0.0,-0.28932053601447305,-0.06862344185697683,-0.016019908700814992,1.5173365327288544,-11.115905789582902,0.0,-0.011057861482099928,-0.5612850249272284
MMMB,Mamamancinis Holdings Inc,FL,2017,29811521.0,27543335.0,319740,319740,4772470.0,7272345.0,1403082.0,7655702.0,901677.0,9207035.0,-18130303.0,1315500,0.0,-0.16526678692710461,0.8640010376443312,0.01160861602271475,0.6233876396965294,7.208228560705574,0.0,0.010725383652850185,-0.608164306678616
MMMB,Mamamancinis Holdings Inc,FL,2018,31843755.0,28522112.0,550048,550048,4859549.0,7764320.0,53730.0,4257506.0,4688962.0,8946468.0,-17580255.0,1443408,0.0,-0.46529537756693745,0.15448425858520495,0.019284967396523793,1.1414074343054361,8.622323869916807,0.0,0.017273339780437325,-0.5520785786726471
MMS,Maximus Inc,VA,2011,68834000.0,929633000.0,125896000,81168000,391276000.0,565279000.0,42000.0,163893000.0,1654000.0,190822000.0,401248000.0,96860000,-10327000.0,0.3362094980197993,0.3346935954252658,0.13542548511079103,2.3873868926677773,0.013471436741437377,0.12722994283461464,1.179184705232879,5.82921230787111
MMS,Maximus Inc,VA,2012,67734000.0,1050145000.0,131506000,76133000,443217000.0,695293000.0,178000.0,184611000.0,1558000.0,244187000.0,34899000.0,115160000,-12180000.0,0.29151906647218173,0.29040150869398157,0.12522651633821996,2.4008157693745225,0.013200918589265889,0.1599831873169322,1.1239997637818526,0.515236070511117
MMS,Maximus Inc,VA,2014,67680000.0,1700912000.0,227369000,145440000,532460000.0,900996000.0,157000.0,265321000.0,1060000.0,344811000.0,125875000.0,213600000,-12187000.0,0.4088010284347834,0.40790847539118985,0.1336747580121723,2.00685207729505,0.00535253266716219,0.08379400440044005,2.148936170212766,1.8598552009456264
MMS,Maximus Inc,VA,2015,66682000.0,2099821000.0,259819000,157772000,561907000.0,1271558000.0,356000.0,356380000.0,210618000.0,655859000.0,188611000.0,206217000,-11852000.0,0.4219902907102334,0.3142947695158787,0.12373388017359575,1.5767074471070206,0.8120037410658959,0.0751210607712395,2.3660358117632945,2.828514441678414
MMS,Maximus Inc,VA,2016,65822000.0,2403360000.0,285968000,178362000,620980000.0,1348819000.0,277000.0,340756000.0,165338000.0,595679000.0,323571000.0,180026000,-11701000.0,0.37970098520859336,0.31125599316466307,0.11898675188070035,1.8223596943267324,0.5791382252559727,0.06560253865733733,2.7097626933244205,4.915848804351128
MNI,Mcclatchy Co,CA,2012,8574400.0,1279844000.0,-27691000,-144000,375977000.0,3005131000.0,83016000.0,291325000.0,1866655000.0,2962630000.0,-1696176000.0,52925000,0.0,-0.651537610879744,-0.013899904225137188,-0.02163623066561237,1.2905758173860808,-70.4081109385721,0.0,-0.016794178018286993,-197.8186228774025
MNI,Mcclatchy Co,CA,2013,8620100.0,1214848000.0,28103000,18803000,336520000.0,2617635000.0,28548000.0,248336000.0,1493323000.0,2377249000.0,-1677373000.0,156040000,0.0,0.11690780661103392,0.01594716321172224,0.02313293514908861,1.3550995425552477,54.15332882610397,0.0,2.1812972007285296,-194.58857785872553
MNI,Mcclatchy Co,CA,2016,7750000.0,977093000.0,-47258000,-34193000,167545000.0,1836754000.0,16749000.0,190049000.0,829415000.0,1722841000.0,-1637739000.0,75383000,0.0,-0.41486046368719987,-0.04922313522769528,-0.04836591808558653,0.8815884324568927,-17.905201235769606,0.0,-4.412,-211.32116129032258
MNI,Mcclatchy Co,CA,2017,7632000.0,903592000.0,-226899000,-332358000,245274000.0,1505918000.0,74140000.0,236342000.0,707252000.0,1710250000.0,-1970097000.0,19123000,0.0,1.1104428087622105,-0.39319828094132325,-0.25110780086587753,1.037792690253954,-3.4437877646001085,0.0,-43.547955974842765,-258.13639937106916
MNI,Mcclatchy Co,CA,2018,7768000.0,807226000.0,-81927000,-79757000,150353000.0,1295301000.0,4312000.0,180538000.0,633383000.0,1636966000.0,-1954132000.0,25919000,0.0,0.239787511158591,-0.2767523561801169,-0.10149202329954685,0.8328052819904951,-7.783697682082829,0.0,-10.267378990731205,-251.5617919670443
MNK,Mallinckrodt PLC,Unknown,2012,57700000.0,2056200000.0,236100000,134600000,901600000.0,2898900000.0,1300000.0,420100000.0,8900000.0,2814000000.0,0.0,255800000,0.0,2.7809187279151946,2.4826498422712935,0.11482346075284505,2.1461556772197095,0.043202033036848796,0.0,2.332755632582322,0.0
MNK,Mallinckrodt PLC,Unknown,2013,57700000.0,1712300000.0,55700000,58800000,1384900000.0,3556600000.0,1500000.0,600200000.0,918300000.0,2301000000.0,33500000.0,135900000,0.0,0.04436126154826378,0.02560448653121265,0.03252934649302108,2.3073975341552817,16.51346499102334,0.0,1.0190641247833623,0.5805892547660312
MNK,Mallinckrodt PLC,Unknown,2014,64900000.0,1650300000.0,-34600000,-319300000,2071000000.0,12787300000.0,21200000.0,904800000.0,3874000000.0,7829300000.0,-285800000.0,373400000,0.0,-0.006978620411456232,-0.003908191388424524,-0.020965884990607767,2.2889036251105215,-112.57803468208093,0.0,-4.919876733436055,-4.403697996918336
MNK,Mallinckrodt PLC,Unknown,2015,115800000.0,2923100000.0,107300000,324700000,1846100000.0,16404100000.0,22000000.0,929400000.0,6474300000.0,11092900000.0,38900000.0,896400000,0.0,0.02020259075161922,0.009087444420918907,0.036707604939961,1.9863352700667096,60.543336439888165,0.0,2.803972366148532,0.33592400690846286
MNK,Mallinckrodt PLC,Unknown,2016,110600000.0,3380800000.0,233400000,643700000,1566500000.0,15206300000.0,271200000.0,1307200000.0,5880800000.0,10222000000.0,529000000.0,1184600000,0.0,0.04682703689585298,0.02095848710972226,0.06903691433980123,1.1983629130966953,26.358183376178236,0.0,5.820072332730561,4.783001808318264
MNK,Mallinckrodt PLC,Unknown,2017,97700000.0,3221600000.0,61600000,2134400000,2285200000.0,15341000000.0,313700000.0,1050400000.0,6420900000.0,8819000000.0,2588600000.0,727300000,0.0,0.009444955535111928,0.004646742000211215,0.019120933697541594,2.1755521706016756,109.32792207792208,0.0,21.84646878198567,26.49539406345957
MNK,Mallinckrodt PLC,Unknown,2018,84000000.0,3215600000.0,-4052000000,-3607000000,1427200000.0,10877300000.0,22400000.0,943700000.0,6069200000.0,7990000000.0,-1017700000.0,665500000,0.0,-1.4033872476015654,-0.4512802236354119,-1.2601069784799104,1.5123450249019816,-1.5033563672260613,0.0,-42.94047619047619,-12.11547619047619
MNK,Mallinckrodt PLC,Unknown,2019,83900000.0,3162500000.0,-1591500000,-996500000,1830700000.0,10338900000.0,633600000.0,1426900000.0,4741200000.0,8398200000.0,-2016900000.0,742900000,0.0,-0.8200649250270521,-0.21755177363133074,-0.5032411067193676,1.2829910995865161,-3.377191328934967,0.0,-11.877234803337306,-24.03933253873659
